,time,virusb,bacteriab,grazerb
113,1.1314142678347936,45856552.43597226,172862.0309647947,168.44002192255292
114,1.1414267834793492,46153527.38232986,173664.3498751935,169.26359956466888
115,1.1514392991239049,46448438.10420729,174467.60249410386,170.0880894731167
116,1.1614518147684607,46741283.320588686,175271.76383976854,170.91346597686015
117,1.1714643304130163,47032061.53202528,176076.80913453907,171.73970357439103
118,1.181476846057572,47320772.61424599,176882.712200771,172.56677596605834
119,1.1914893617021276,47607414.8177755,177689.44854052234,173.3946577668118
120,1.2015018773466835,47891987.477201976,178496.9925351959,174.22332298176713
121,1.211514392991239,48174489.96601301,179305.31855159596,175.05274556015164
122,1.2215269086357947,48454921.676710844,180114.40094939078,175.88289942387365
123,1.2315394242803506,48733282.125451095,180924.21397835572,176.71375841855084
124,1.2415519399249062,49009570.981948905,181734.7317596029,177.54529628259237
125,1.2515644555694618,49283787.94918948,182545.92839065928,178.3774867326278
126,1.2615769712140175,49555932.97527512,183357.77777288025,179.2103033172632
127,1.2715894868585733,49826006.00296017,184170.25381806627,180.04371958988952
128,1.281602002503129,50094007.1586942,184983.3303028558,180.8777089801286
129,1.2916145181476846,50359936.65998672,185796.98094185954,181.71224485969688
130,1.3016270337922404,50623794.89434869,186611.17935630793,182.54730050746008
131,1.311639549436796,50885582.307286836,187425.89911700104,183.38284915797138
132,1.3216520650813517,51145299.47113716,188241.11370235408,184.21886396105617
133,1.3316645807259073,51402947.11182706,189056.79648208557,185.05531796609884
134,1.3416770963704632,51658526.062964655,189872.9207952519,185.89218418794195
135,1.3516896120150188,51912037.223416485,190689.46002235223,186.7294356677778
136,1.3617021276595744,52163481.68409218,191506.3873698329,187.56704529116524
137,1.3717146433041303,52412860.675643764,192323.67595898273,188.40498586310062
138,1.381727158948686,52660175.565707915,193141.29883055482,189.24323011184126
139,1.3917396745932415,52905427.757428475,193959.2291105762,190.08175082082417
140,1.4017521902377972,53148618.7543009,194777.43990439508,190.92052074436972
141,1.411764705882353,53389750.2225684,195595.90419472818,191.75951252656776
142,1.4217772215269087,53628823.94805275,196414.59491219727,192.5986987573966
143,1.4317897371714643,53865841.836129025,197233.48494698835,193.4380519850526
144,1.4418022528160201,54100805.91149812,198052.54725357328,194.27754482669266
145,1.4518147684605758,54333718.31847509,198871.75471796354,195.11714982805583
146,1.4618272841051314,54564581.32095713,199691.08017242633,195.95683947902555
147,1.471839799749687,54793397.30238397,200510.49641375476,196.79658623295038
148,1.481852315394243,55020168.765484974,201329.97621006166,197.63636251432484
149,1.4918648310387985,55244898.32428984,202149.4925154542,198.47614096150082
150,1.5018773466833542,55467588.71957658,202969.0180549446,199.31589395738735
151,1.51188986232791,55688242.808185026,203788.52561159697,200.155593954099
152,1.5219023779724656,55906863.56613391,204607.9879427552,200.99521337823893
153,1.5319148936170213,56123454.081296176,205427.37787835166,201.8347247158309
154,1.5419274092615771,56338017.55637441,206246.66828354323,202.67410048140914
155,1.5519399249061328,56550557.31651479,207065.83196024818,203.51331313493898
156,1.5619524405506884,56761076.804105,207884.84171749657,204.35233514287734
157,1.571964956195244,56969579.57853771,208703.6703763728,205.1911389833852
158,1.5819774718397999,57176069.31597419,209522.29077495853,206.02969715154052
159,1.5919899874843555,57380549.80910776,210340.67577327535,206.86798216455088
160,1.6020025031289111,57583024.966143966,211158.79826007067,207.70596656618906
161,1.612015018773467,57783498.793731265,211976.63119736253,208.54362291530506
162,1.6220275344180226,57981975.41579193,212794.14758052307,209.3809238099565
163,1.6320400500625782,58178459.074592374,213611.3204401471,210.21784189391798
164,1.6420525657071339,58372954.12519717,214428.12285948612,211.05434985662592
165,1.6520650813516897,58565465.03504886,215244.52797982347,211.89042043820905
166,1.6620775969962454,58755996.383547746,216060.5090058493,212.72602643451884
167,1.672090112640801,58944552.86163176,216876.0392110355,213.56114070216006
168,1.6821026282853568,59131139.27075908,217691.091930353,214.39573619944875
169,1.6921151439299125,59315760.51526346,218505.64041281422,215.22978642161837
170,1.702127659574468,59498421.60666665,219319.65796143396,216.06326463015085
171,1.7121401752190237,59679127.670448646,220133.11811916772,216.89614310697587
172,1.7221526908635796,59857883.93675669,220945.99440276696,217.72839526838487
173,1.7321652065081352,60034695.742792495,221758.26042144347,218.55999452628134
174,1.7421777221526908,60209568.53120582,222569.8898678498,219.39091420737572
175,1.7521902377972467,60382507.84875573,223380.856511095,220.22112757472513
176,1.7622027534418023,60553519.346767545,224191.13420688594,221.05060820033
177,1.772215269086358,60722608.77944965,225000.69689825113,221.87932970039634
178,1.7822277847309136,60889782.003407516,225809.51861919285,222.707265815898
179,1.7922403003754694,61055044.97619202,226617.57349699465,223.53439027503583
180,1.802252816020025,61218403.75601325,227424.83575641993,224.3606769432234
181,1.8122653316645807,61379864.50073319,228231.27972313072,225.18609981601568
182,1.8222778473091366,61539433.466577776,229036.87982747518,226.01063299356832
183,1.8322903629536922,61697117.00651473,229841.6106041927,226.83425068134633
184,1.8423028785982478,61852921.5756814,230645.44670566337,227.6569271895937
185,1.8523153942428034,62006853.72916556,231448.36290311662,228.4786369550798
186,1.8623279098873593,62158920.09316341,232250.3340543956,229.2993545036926
187,1.872340425531915,62309127.41336353,233051.3351696203,230.11905451789104
188,1.8823529411764706,62457482.50816495,233851.34135631812,230.93771177782378
189,1.8923654568210264,62603992.301121905,234650.3278634774,231.75530120647667
190,1.902377972465582,62748663.79317907,235448.27005145515,232.57179784035358
191,1.9123904881101377,62891504.09891089,236245.14345683824,233.387176895486
192,1.9224030037546935,63032520.428992346,237040.92378015138,234.2014137552183
193,1.9324155193992492,63171720.02193971,237835.58674376042,235.0144838247047
194,1.9424280350438048,63309110.218869746,238629.10821748027,235.82636265906694
195,1.9524405506883604,63444698.46589346,239421.46422259667,236.63702596749766
196,1.9624530663329163,63578492.31372573,240212.6309320993,237.44644961349005
197,1.972465581977472,63710499.34530001,241002.58471391586,238.25460965737307
198,1.9824780976220275,63840727.22371046,241791.30210227735,239.06148232813973
199,1.9924906132665834,63969183.74474211,242578.75976634317,239.86704399257874
200,2.002503128911139,64095876.79957202,243364.9345324786,240.6712711771922
201,2.0125156445556946,64220814.374769315,244149.80338425498,241.47414056819582
202,2.0225281602002503,64344004.54011757,244933.3434628382,242.27562901211334
203,2.032540675844806,64465455.29581331,245715.53207186356,243.07571352323728
204,2.0425531914893615,64585174.76637827,246496.34667124928,243.87437127416104
205,2.0525657071339176,64703171.18998296,247275.76487753715,244.6715795963001
206,2.0625782227784732,64819452.88305627,248053.7644650215,245.46731598161992
207,2.072590738423029,64934028.24028547,248830.3233657494,246.2615580826362
208,2.0826032540675845,65046905.718677744,249605.41970117544,247.05428374572708
209,2.09261576971214,65158093.78795161,250379.03188068778,247.84547111481785
210,2.1026282853566958,65267601.02454293,251151.13841490567,248.6350984349032
211,2.1126408010012514,65375436.08151485,251921.71797544055,249.42314411493675
212,2.1226533166458075,65481607.68322561,252690.74940548607,250.20958673897616
213,2.132665832290363,65586124.62532847,253458.21171981812,250.99440506618265
214,2.1426783479349187,65688995.76776419,254224.08411660444,251.7775780423232
215,2.1526908635794744,65790229.88691082,254988.34622656944,252.55908504243848
216,2.16270337922403,65889836.000800505,255750.97756492178,253.33890533706065
217,2.1727158948685856,65987823.1233516,256511.9579455354,254.11701849559515
218,2.1827284105131417,66084200.33609661,257271.26736006973,254.8934042685928
219,2.1927409261576973,66178976.785982355,258028.88598141272,255.66804259112436
220,2.202753441802253,66272161.61934411,258784.79425636772,256.4409136745515
221,2.2127659574468086,66363764.03872028,259538.97282658034,257.2119979281688
222,2.2227784730913642,66453793.33013591,260291.40249075706,257.9812759217454
223,2.23279098873592,66542258.83179771,261042.06424880415,258.74872842920905
224,2.2428035043804755,66629169.93220113,261790.93930484136,259.5143364315953
225,2.2528160200250316,66714536.06823749,262538.0090702161,260.27808111999764
226,2.262828535669587,66798366.72330106,263283.2551665171,261.03994389851636
227,2.272841051314143,66880671.42539617,264026.6594285884,261.7999063872087
228,2.2828535669586985,66961459.7399895,264768.20389545197,262.5579504147281
229,2.292866082603254,67040741.26160062,265507.8707983265,263.3140580084886
230,2.3028785982478097,67118525.63099559,266245.6426075601,264.0682114350615
231,2.3128911138923653,67194822.52485467,266981.502016225,264.8203931865678
232,2.3229036295369214,67269641.65326396,267715.43194171536,265.5705859824191
233,2.332916145181477,67342992.757709,268447.41552849964,266.3187727720454
234,2.3429286608260327,67414885.60906848,269177.4361508739,267.06493673762174
