,time,virusc,bacteriac,grazerc
310,3.1038798498122655,45085910.5751883,435242.5406876043,436.37519620760935
311,3.113892365456821,45147757.23070861,434951.48090246116,436.0787251552529
312,3.1239048811013768,45209268.53892333,434663.18729707913,435.7850739196505
313,3.1339173967459324,45270445.955792286,434377.6304022953,435.4942124427198
314,3.143929912390488,45331290.93407367,434094.78117004683,435.2061110960157
315,3.153942428035044,45391804.922817364,433814.61065804673,434.9207403590229
316,3.1639549436795997,45451989.36793989,433537.09040469484,434.6380712016556
317,3.1739674593241554,45511845.71200828,433262.1922991807,434.3580749517307
318,3.183979974968711,45571375.39421679,432989.8885746437,434.08072328798903
319,3.1939924906132666,45630579.850516394,432720.1518575773,433.80598829048637
320,3.2040050062578223,45689460.513876036,432452.9552657428,433.5338425404631
321,3.214017521902378,45748018.81305296,432188.2719572237,433.2642586603769
322,3.224030037546934,45806256.17369162,431926.07553668873,432.9972097282899
323,3.2340425531914896,45864174.01797541,431666.33992893744,432.7326691488831
324,3.244055068836045,45921773.764605366,431409.03937276977,432.4706106472012
325,3.254067584480601,45979056.82881852,431154.1484258066,432.211008273571
326,3.2640801001251565,46036024.6231756,430901.64218101255,431.9538366245129
327,3.274092615769712,46092678.55551539,430651.49570345593,431.69907026808215
328,3.2841051314142677,46149020.030598916,430403.68448254827,431.44668420527665
329,3.294117647058824,46205050.44963139,430158.1843002555,431.19665373557564
330,3.3041301627033794,46260771.21024326,429914.971225605,430.9489544513354
331,3.314142678347935,46316183.70647112,429674.02160919266,430.70356223218454
332,3.3241551939924907,46371289.329684824,429435.31233478547,430.46045350177246
333,3.3341677096370463,46426089.46648571,429198.8202478941,430.21960464465695
334,3.344180225281602,46480585.50008995,428964.52253134403,429.98099238955666
335,3.3541927409261576,46534778.810181,428732.39666487026,429.7445937681199
336,3.3642052565707137,46588670.77278249,428502.4203902604,429.51038607935567
337,3.3742177722152693,46642262.76024091,428274.5717063296,429.2783468845065
338,3.384230287859825,46695556.1412083,428048.8288638959,429.04845400192187
339,3.3942428035043806,46748552.28141952,427825.17066013376,428.82068580738525
340,3.404255319148936,46801252.54201157,427603.57580686145,428.5950205895809
341,3.414267834793492,46853658.28047665,427384.0232911332,428.37143691800435
342,3.4242803504380475,46905770.85070831,427166.49239408603,428.1499136621912
343,3.4342928660826035,46957591.60284558,426950.96263375634,427.9304299333735
344,3.444305381727159,47009121.88325724,426737.41376064776,427.71296507995726
345,3.454317897371715,47060363.03452611,426525.82575329836,427.4974986829996
346,3.4643304130162704,47111316.39646967,426316.17908222874,427.2840108254861
347,3.474342928660826,47161983.30408324,426108.4541769707,427.072481548597
348,3.4843554443053817,47212365.088479705,425902.6316690368,426.86289109958244
349,3.4943679599499373,47262463.07721252,425698.6924752439,426.6552200167673
350,3.5043804755944934,47312278.594008185,425496.61772805336,426.4494490584853
351,3.514392991239049,47361812.95875267,425296.3887717187,426.2455591991473
352,3.5244055068836047,47411067.48747792,425097.98715843196,426.0435316253098
353,3.5344180225281603,47460043.4932033,424901.39483738475,425.8433479285712
354,3.544430538172716,47508742.28436129,424706.5937987348,425.6449897423152
355,3.5544430538172715,47557165.165275216,424513.5661806001,425.4484388508756
356,3.564455569461827,47605313.436670385,424322.29438358423,425.2536773063846
357,3.5744680851063833,47653188.39538457,424132.7610046507,425.0606873613054
358,3.584480600750939,47700791.33435654,423944.9488337273,424.8694514649675
359,3.5944931163954945,47748123.54261455,423758.8408503101,424.6799522601018
360,3.60450563204005,47795186.305873856,423574.4203554823,424.49217271754304
361,3.6145181476846058,47841980.90551629,423391.6707441743,424.30609590386
362,3.6245306633291614,47888508.6186805,423210.57552437164,424.12170500095414
363,3.634543178973717,47934770.71882897,423031.1184423739,423.93898343386445
