,time,virussmall,bacteriasmall,grazersmall,virusmed,bacteriamed,grazermed,viruslarge,bacterialarge,grazerlarge
575,5.7571964956195245,304286.55927521596,400112.2683092427,400.11740812399216,601470.9373329154,792572.2881656545,0.0,1177453.936400637,777651.2938817265,0.0
576,5.767209011264081,301556.1795348381,400111.4728233902,400.1165708926537,596119.4262033985,792631.4740701569,0.0,1167151.371827832,777825.559407646,0.0
577,5.777221526908636,298850.30451758305,400110.68276872544,400.1157394416304,590815.1807533477,792690.1922763551,0.0,1156936.942307965,777998.503665136,0.0
578,5.787234042553192,296168.7142020641,400109.898110237,400.11491373093884,585557.789341782,792748.4464145185,0.0,1146809.9270193586,778170.1360814811,0.0
579,5.797246558197747,293511.19053325686,400109.11881310405,400.1140937195924,580346.8438498402,792806.2400881619,0.0,1136769.6104994141,778340.4660258571,0.0
580,5.807259073842303,290877.5174026342,400108.34484269447,400.1132793654711,575181.9396178199,792863.5768738723,0.0,1126815.282615,778509.5028095298,0.0
581,5.817271589486858,288267.48063674156,400107.5761645687,400.1124706258368,570062.6754171713,792920.4603214889,0.0,1116946.2385329704,778677.255686053,0.0
582,5.827284105131414,285680.86840830627,400106.81274481624,400.11166749019293,564988.6534231964,792976.8939542867,0.0,1107161.7785560754,778843.7338529037,0.0
583,5.8372966207759704,283117.4701810181,400106.0545492404,400.11086990090035,559959.4791879662,793032.8812691597,0.0,1097461.2081472203,779008.946451112,0.0
584,5.847309136420526,280577.07753098116,400105.3015440164,400.1100778174472,554974.761613446,793088.425736803,0.0,1087843.8380995498,779172.9025633396,0.0
585,5.857321652065082,278059.4838974251,400104.5536955093,400.10929119875703,550034.1129248339,793143.5308018934,0.0,1078308.984374991,779335.611215492,0.0
586,5.867334167709637,275564.48456394265,400103.8109702724,400.10851000314244,545137.1486441145,793198.1998832707,0.0,1068855.968073816,779497.0813769375,0.0
587,5.877346683354193,273091.876639723,400103.0733350458,400.10773418825863,540283.4875638189,793252.4363741155,0.0,1059484.1154045407,779657.3219607234,0.0
588,5.887359198998748,270641.4593603384,400102.34075713926,400.1069637485314,535472.7517210047,793306.2436421287,0.0,1050192.7576539253,779816.3418237942,0.0
589,5.897371714643304,268213.0334474636,400101.61320368375,400.10619864222497,530704.56637144,793359.6250297079,0.0,1040981.2311570602,779974.1497672095,0.0
590,5.90738423028786,265806.4013995021,400100.89064200164,400.10543882767814,525978.559964007,793412.5838541248,0.0,1031848.8772675621,780130.7545363634,0.0
591,5.9173967459324155,263421.36754437693,400100.1730396916,400.1046842716497,521294.3641141549,793465.1234076961,0.0,1022795.042327873,780286.164821204,0.0
592,5.927409261576972,261057.73795775475,400099.46036455134,400.1039349418827,516651.6135117311,793517.2469577701,0.0,1013819.0776396712,780440.389256454,0.0
593,5.937421777221527,258715.320445329,400098.7525845775,400.1031908071808,512049.94597027416,793568.9577471088,0.0,1004920.33943441,780593.4364218306,0.0
594,5.947434292866083,256393.92471515862,400098.04966786865,400.1024518278279,507489.0024244598,793620.258994124,0.0,996098.1888439698,780745.3148422673,0.0
595,5.957446808510638,254093.36214096492,400097.3515827367,400.1017179667912,502968.4268725994,793671.1538929562,0.0,987351.9918714542,780896.032988135,0.0
596,5.967459324155194,251813.44557600195,400096.6582977927,400.1009891983548,498487.8663519741,793721.6456136433,0.0,978681.1193621102,781045.5992754633,0.0
597,5.97747183979975,249553.98966198816,400095.9697817802,400.1002654915986,494046.9709143773,793771.7373022903,0.0,970084.9469662893,781194.0220662545,0.0
598,5.987484355444305,247314.81069666723,400095.2860036335,400.09954681630416,489645.39360185474,793821.4320812366,0.0,961562.8549433395,781341.3096706182,0.0
599,5.997496871088861,245095.7266170602,400094.606932477,400.0988331429814,485282.790422646,793870.7330492234,0.0,953114.228357353,781487.4703444279,0.0
600,6.007509386733417,242896.55707357818,400093.9325375494,400.0981244354333,480958.82032733207,793919.6432815592,0.0,944738.457046609,781632.5122895661,0.0
601,6.017521902377973,240717.1234962715,400093.26278813457,400.0974206439659,476673.14518517925,793968.1658302847,0.0,936434.9355353902,781776.4436548298,0.0
602,6.027534418022529,238557.2485593394,400092.5976539899,400.09672174802205,472425.42976068956,794016.3037243371,0.0,928203.0630046788,781919.2725361645,0.0
603,6.037546933667084,236416.75667333545,400091.9371049247,400.09602771440615,468215.34169035027,794064.0599697125,0.0,920042.2432629621,782061.0069768991,0.0
604,6.04755944931164,234295.47381777808,400091.2811109239,400.09533850968387,464042.5514595842,794111.4375496289,0.0,911951.884717158,782201.6549679796,0.0
605,6.057571964956195,232193.22752531283,400090.62964214716,400.0946541001346,459906.7323799065,794158.4394246858,0.0,903931.4003436744,782341.224448205,0.0
606,6.067584480600751,230109.84688108938,400089.9826689326,400.09397445220975,455807.5605753926,794205.0685330282,0.0,895980.2076595859,782479.723304461,0.0
607,6.0775969962453065,228045.1628200589,400089.34016190516,400.09329954288376,451744.71479366685,794251.327790459,0.0,888097.7286939571,782617.1593719554,0.0
608,6.0876095118898625,225999.00732629377,400088.7020917,400.09262933354273,447717.87666574965,794297.2200906749,0.0,880283.3899592928,782753.5404344528,0.0
609,6.097622027534419,223971.21406383248,400088.0684291877,400.09196379141304,443726.73054018774,794342.748305384,0.0,872536.6224231421,782888.8742245085,0.0
610,6.107634543178974,221961.61818327595,400087.43914541113,400.09130288361666,439770.9634751504,794387.9152844658,0.0,864856.8614798413,783023.1684237038,0.0
611,6.11764705882353,219970.0563068165,400086.81421158375,400.090646577153,435850.26521634136,794432.7238561265,0.0,857243.5469224114,783156.4306628787,0.0
612,6.127659574468085,217996.36651326864,400086.1935990891,400.0899948388798,431964.3281751135,794477.1768270531,0.0,849696.1229146164,783288.6685223667,0.0
613,6.137672090112641,216040.38858922303,400085.5772796318,400.08934765005597,428112.8474067759,794521.2769825655,0.0,842214.0379306676,783419.8895326233,0.0
614,6.147684605757196,214101.9634781378,400084.9652249296,400.08870497699866,424295.5205891046,794565.0270867704,0.0,834796.7446172533,783550.1011758037,0.0
615,6.157697121401752,212180.93356596594,400084.3574068843,400.08806678751193,420512.04800104327,794608.4298827109,0.0,827443.7000015625,783679.310883125,0.0
616,6.1677096370463085,210277.14269113468,400083.75379759533,400.0874330522334,416762.1325016054,794651.4880925178,0.0,820154.3653784434,783807.5260361413,0.0
